label,title,text
1,Coronavirus is in Des Moines. (Jan. 29),you 've requested a page on a website www.react365.com that is on the cloudflare network. cloudflare is currently unable to resolve your requested domain www.react365.com. there are two potential causes of this most likely if the owner just signed up for cloudflare it can take a few minutes for the website 's information to be distributed to our global network. less likely something is wrong with this site 's configuration. usually this happens when accounts have been signed up with a pa. 
1,"Scripps urgent care in San Diego is on lockdown, two people with the new coronavirus are isolated.",
1,Clorox bottle claimed it could kill (the 2019 coronavirus)É before it was developed.,
1,Drinking a bleach solution will prevent you from getting the coronavirus.,
1,KNUST students discover vaccine for coronavirus and cure patient in C™te dIvoire.,students of the department of pharmaceutical chemistry of the kwame nkrumah university of science and technology knust have successfully created and tested a coronavirus vaccine. the 8-mmeber medical student team from knust completed works on the vaccine last week but travelled to ivory coast when the first case of coronavirus was reported in the country this weekend. the students told the press that two of them were in china on an exchange program when the first case of the virus infection w. 
1,Bill and Melinda gates Foundation & others predicted up to 65 million deaths via coronavirus Ð in simulation ran 3 months ago,the bill and melinda gates foundation co hosted a pandemic exercise in late 2019 that simulated a global coronavirus outbreak. they also just happen to fund the group who owns the patent to the deadly virus and are working on a vaccine to solve the crisis. on june 19 2015 the uk government funded pirbright institute filed an application for a patent for the live coronavirus which was approved on nov 20 2018. suspiciously a pirbright institute primary funder is the bill and melinda gate. 
1,The coronavirus can be slowed or stopped with the immediate widespread use of high doses of vitamin C.,
1,The coronavirus can be slowed or stopped with the immediate widespread use of high doses of vitamin C.,
1,"10,000 people have died in Wuhan, China.","earlier this week i reported on the cover up by the chinese government of outbreak of the coronavirus. now this. bill holter of jsmineset is reporting a friend of his states a chinese friend and resident of wuhan told him they have 10,000 dead. city falling apart. and while these reports are unconfirmed we know the most reliable sources are from people on the ground. the least reliable are state or government sources. the coronavirus in china is spreading and largely could have been prevent. "
1,"An explosion that occurred in Wuhan, China, is tied to the coronavirus outbreak.",
1,A Chinese spy team working in a Canadian government lab sent pathogens to the Wuhan facility prior to the coronavirus outbreak.,
1,China stole coronavirus from Canada and weaponized it into a Bioweapon.,last year a mysterious shipment was caught smuggling coronavirus from canada. it was traced to chinese agents working at a canadian lab. subsequent investigation by greatgameindia linked the agents to chinese biological warfare program from where the virus is suspected to have leaked causing the wuhan coronavirus outbreak. note the findings of this investigation has been corroborated by none other than the bioweapons expert dr. francis boyle who drafted the biological weapons convention act fo. 
